id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated,class
8.30E+16,Good luck Xair..kasi ajar sikit company2 ah beng ni...RT @azrulx: Xair vs Mayland day. Let's hope we get our money back. InsyaAllah.,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,6/21/11 3:17,,,,0
8.25E+16,Good luck harimau malaya!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,6/19/11 16:27,,,,0
8.24E+16,@ziezizag @emazag @kiminusplusra father's day dinner dkt kgns,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,8.24E+16,87890039,ziezizag,NULL,,,,0,0,0,,,NULL,0,0,3,6/19/11 15:56,,,,0
8.24E+16,RT @PotatoCornerMY: Nothing puts a smile on the faces of your loved ones more than a Hot & Crispy Flavored Fries!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,1,0,0,,,NULL,0,0,1,6/19/11 12:32,,,,0
8.24E+16,@kiminusplusra @nazz2121 Ada candidate ke?RT @nazz2121: @hlkuna Big Daddy weih! &ldquo;@kiminusplusra: Happy ... http://tmi.me/bNYKR,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,61479159,kiminusplusra,NULL,,,,0,0,0,,,NULL,0,0,5,6/19/11 12:27,,,,0
8.12E+16,Dia kawin china doll kot. RT @aminorahim: How to hv 1malaysia like that one la RT @Khairykj: Msian couple charged ... http://tmi.me/bEi9b,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,2,6/16/11 7:48,,,,0
8.12E+16,Sibukla barca ni! RT @ESPNSoccernet: RT @JohnBrewinESPN: Chelsea want Modric and have begun the bidding. Barca have ... http://tmi.me/bDKsF,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,2,6/16/11 3:27,,,,0
7.93E+16,"RT @un977: RT @izharhadafi: deepest condolence to Pyan Fendi, MCOB FV95, who lost his wife & daughter in car accident/ Ya Allah, sedihny ...",web,214066953,,0,0,,NULL,,,,1,0,0,,,NULL,0,0,2,6/10/11 20:29,,,,0
7.74E+16,@azrulx come on fedegher!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.74E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,1,6/5/11 18:34,,,,0
7.47E+16,@un977 @amerhadiazmi @ayul96 ON!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.47E+16,67268823,un977,NULL,,,,0,0,0,,,NULL,0,0,3,5/29/11 7:02,,,,0
7.45E+16,Selamat maju jaya!ggmu!berusahalah!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,5/28/11 20:56,,,,0
7.24E+16,@IanJamesPoulter Well done Poulter.cheers mate!till your next title. :),"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.24E+16,28534252,IanJamesPoulter,NULL,,,,0,0,0,,,NULL,0,0,1,5/22/11 19:58,,,,0
7.20E+16,@emazag tapau lamb potato satu,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.17E+16,32396711,emazag,NULL,,,,0,0,0,,,NULL,0,0,1,5/21/11 17:03,,,,0
7.20E+16,@emazag tapau lamb potato satu,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.17E+16,32396711,emazag,NULL,,,,0,0,0,,,NULL,0,0,1,5/21/11 17:03,,,,0
7.12E+16,@un977 boyz II men ka?,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.12E+16,67268823,un977,NULL,,,,0,0,0,,,NULL,0,0,1,5/19/11 18:01,,,,0
7.04E+16,@un977 http://lockerz.com/s/102189867 nice. Aku suka yg 2nd one.,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,7.02E+16,67268823,un977,NULL,,,,0,0,0,,,NULL,0,0,1,5/17/11 7:21,,,,0
6.96E+16,"tq @un977. Aku dah agak dah. ckp dkt bro ancel aku kem salam. There is only 2 football teams in manchester, man u and man u's reserve team.","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,6.96E+16,67268823,un977,NULL,,,,0,0,0,,,NULL,0,0,1,5/15/11 4:58,,,,0
6.95E+16,19th title beb! ggmu baybeh! wa caya sama lu @rioferdy5!,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,5/14/11 19:55,,,,0
6.95E+16,Thank you all for remembering me on my birthday and being part of my special day. May all of you remain safe & healthy. Jutaan terima kasih!,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,5/14/11 19:14,,,,0
6.79E+16,@un977 melempar,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,6.78E+16,67268823,un977,NULL,,,,0,0,0,,,NULL,0,0,1,5/10/11 11:53,,,,0
6.72E+16,Good luck to the Red Devils! Hoping for a good quality of football at old trafford. Believe,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,5/8/11 16:23,,,,0
6.72E+16,@azrulx vanggey!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,6.72E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,1,5/8/11 12:39,,,,0
6.57E+16,Obama is a total butthead!  RT @sarimahi: saddam dah gone. osama gak. bush bila...? merril lynch jp morgan bankers etc.. bile?,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,5/4/11 11:28,,,,0
6.50E+16,Al-Fatihah Osama bin Laden,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,5/2/11 12:39,,,,0
6.43E+16,"Aiyoo, pi dentist dik. RT @kiminusplusra: Something is bleeding in my mouth. Too lazy to go see the dentist http://plixi.com/p/97354944","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,4/30/11 14:37,,,,0
5.98E+16,@kiminusplusra yewwww!,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,5.97E+16,61479159,kiminusplusra,NULL,,,,0,0,0,,,NULL,0,0,1,4/18/11 3:19,,,,0
5.95E+16,RT @PotatoCornerMY: A Whole Lot Of Shaking Going On!!!Where? 1Utama Shopping Centre near Cold Storage,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,2,0,0,,,NULL,0,0,1,4/17/11 7:02,,,,0
5.92E+16,"There u go taib mahmud.Supp bole buat soup. RT@Khairykj:But in the cold light of day altho we won, we suffered R biggest losses evr in Saraw","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,4/16/11 15:09,,,,0
5.92E+16,"RT @Khairykj: But in the cold light of day although we won, we suffered our biggest losses ever in Sarawak. So, Putrajaya, we have a pro ...","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,142,0,0,,,NULL,0,0,1,4/16/11 15:01,,,,0
5.79E+16,Ggmu! #fb,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Pro for iPhone</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,4/13/11 1:08,,,,0
5.66E+16,@khalilahzag @ziezizag @dillazag @ewazag @emazag @kiminusplusra kem salam mak tok korum perdana.,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,5.65E+16,180253537,ila_zag,NULL,,,,0,0,0,,,NULL,0,0,5,4/9/11 9:02,,,,0
5.66E+16,Futsalitis #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,4/9/11 9:00,,,,0
5.64E+16,Maharaja lawak@105 #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,4/8/11 17:35,,,,0
5.38E+16,@kiminusplusra enjit enjit semut,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,5.37E+16,61479159,kiminusplusra,NULL,,,,0,0,0,,,NULL,0,0,1,4/1/11 15:50,,,,0
5.30E+16,RT @JebatMustDie: http://to.ly/9Uag Corruption of @cmlimguaneng?,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,1,0,0,,,NULL,0,0,2,3/30/11 7:31,,,,0
5.24E+16,@nazz2121 jgn lupa pi minum kopi sat dekat coffeeshop sana.,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,5.22E+16,92906215,nazz2121,NULL,,,,0,0,0,,,NULL,0,0,1,3/28/11 15:50,,,,0
5.10E+16,@azrulx @taariqmurad @tonypua D.A.P.k.e.y m.o.u.s.e,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,5.10E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,3,3/24/11 18:34,,,,0
5.06E+16,@emazag bam bam girl,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,5.06E+16,32396711,emazag,NULL,,,,0,0,0,,,NULL,0,0,1,3/23/11 16:03,,,,0
5.04E+16,@nazz2121 @dillazag @ziezizag @azrulx @khalilahzag @kiminusplusra @ewazag @emazag bam bam girl! http://yfrog.com/h0ri9vlj,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,92906215,nazz2121,NULL,,,,0,0,0,,,NULL,0,0,7,3/23/11 5:36,,,,0
4.93E+16,"iraq,libya lps ni apa pulak..united states of arab in the making...mmg yahudi laknat! #fb",web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/20/11 2:24,,,,0
4.87E+16,RT @jack_welch: UN may be worst bureaucracy ever created,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,196,0,0,,,NULL,0,0,1,3/18/11 10:23,,,,0
4.87E+16,"RT @kay_nie: A good boss will motivate his workers n not be biased. A bad boss will cari worker's mistake walau x ada, mmg dasar biased  ...","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,2,0,0,,,NULL,0,0,1,3/18/11 10:21,,,,0
4.87E+16,@azrulx steady abg khaleeq!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.87E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,1,3/18/11 10:19,,,,0
4.84E+16,@kiminusplusra @azrulx ser ser! #nowplaying,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.84E+16,61479159,kiminusplusra,NULL,,,,1,0,0,,,NULL,1,0,2,3/17/11 18:01,,,,0
4.77E+16,@tedroz @aminorahim @azrulx @osmady @alfonto drop bola pun sama x?,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.76E+16,47361685,tedroz,NULL,,,,0,0,0,,,NULL,0,0,5,3/15/11 15:20,,,,0
4.77E+16,@dillazag @ewazag @emazag @kiminusplusra @ziezizag @khalilahzag takut!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.77E+16,29970575,dillazag,NULL,,,,0,0,0,,,NULL,0,0,5,3/15/11 15:20,,,,0
4.72E+16,@ewazag @ziezizag @dillazag @khalilahzag @emazag @kiminusplusra u rock zag!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.72E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,5,3/14/11 11:54,,,,0
4.70E+16,Tahniah dato' lcw. Thank you for not watching @emazag,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,3/13/11 18:25,,,,0
4.70E+16,Good luck dato' lcw #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/13/11 17:25,,,,0
4.66E+16,Come on lcw #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/12/11 17:56,,,,0
4.58E+16,Hikayat Merong Mahawangsa hebat! #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/10/11 13:40,,,,0
4.55E+16,"2nd leg 0-0,Congrats harimau malaya! #fb","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/9/11 18:16,,,,0
4.44E+16,Good luck the red devil! #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,3/6/11 14:26,,,,0
4.17E+16,@emazag @ewazag @kiminusplusra @ziezizag @dillazag nasi goreng bibik kan sedap,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,4.17E+16,32396711,emazag,NULL,,,,0,0,0,,,NULL,0,0,5,2/27/11 3:50,,,,0
4.04E+16,RT @JebatMustDie: Just realised @limkitsiang blocked me from following him! This is how this so called 'democratic party' leader handle  ...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,4,0,0,,,NULL,0,0,2,2/23/11 12:43,,,,0
4.04E+16,Good luck harimau malaya #fb,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,2/23/11 12:40,,,,0
3.93E+16,@ewazag welcome to kuala kangsar!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,3.85E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,1,2/20/11 16:29,,,,0
3.92E+16,@ewazag @emazag its okay..baik hati yg penting..,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,3.92E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,2,2/20/11 7:36,,,,0
3.90E+16,Happy birthday @ziezizag!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,2/19/11 19:38,,,,0
3.71E+16,"Lt. Adnan bin Saidi(1915 - 14 Feb 1942), May he rest in peace. Pahlawan ulung Malaysia dan Singapura. Al-Fatihah",web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,2/14/11 14:28,,,,0
3.71E+16,"RT @Tenaga_Nasional: E-Application, E-Services and E-Bulk System Interruption: Dear valued customers,Kindly take note that our e-App... ...",web,214066953,,0,0,,NULL,,,,1,0,0,,,NULL,0,0,1,2/14/11 13:20,,,,0
3.54E+16,Syabas harimau malaya!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,2/9/11 17:24,,,,0
3.53E+16,Come on Malaysia!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,2/9/11 13:10,,,,0
3.50E+16,@ziezizag @dillazag @ewazag @khalilahzag @emazag @kiminusplusra duduk lama dkt hillpark pun xpe..dekat sikit nak tumpang dinner...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,3.50E+16,87890039,ziezizag,NULL,,,,0,0,0,,,NULL,0,0,5,2/8/11 14:31,,,,0
3.32E+16,"@kiminusplusra restoran kapitan, try nan cheese and ayam tandoori. Terbaek bro....","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,3.32E+16,61479159,kiminusplusra,NULL,,,,0,0,0,,,NULL,0,0,1,2/3/11 20:23,,,,0
3.21E+16,"RT @mimpi_kita: Our new address is at No.15-1, Jalan Telawi 2, Bangsar Baru, KL. Opposite La Bodega. Hope to c u soon :)","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,3,0,0,,,NULL,0,0,1,1/31/11 17:14,,,,0
2.92E+16,Syabas lcw!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,1/23/11 15:33,,,,0
2.68E+16,@ewazag tq,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.65E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,1,1/17/11 3:11,,,,0
2.62E+16,@ewazag @emazag @dillazag @ziezizag @khalilahzag @kiminusplusra @azrulx @nazz2121 slamatssss,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.62E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,7,1/15/11 7:15,,,,0
2.56E+16,@azrulx @zique apsal pukimak sgt mamat nih?,web,214066953,,2.56E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,2,1/13/11 17:55,,,,0
2.52E+16,@khalilahzag @ewazag sure.rasta is a bit crowded. Unc don more quite...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.52E+16,180253537,ila_zag,NULL,,,,0,0,0,,,NULL,0,0,1,1/12/11 17:19,,,,0
2.52E+16,@ewazag @ziezizag @nazz2121 @azrulx @emazag rasta nampak semak so ktrg lpk uncle don,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.52E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,5,1/12/11 15:28,,,,0
2.45E+16,That stupid oz ref buat hal lagi.kali ni china vs kuwait in afc cup.bini hang china doll ka?#benjaminwilliams is a big joke! Idiot,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,1/10/11 16:04,,,,0
2.44E+16,RT @rioferdy5: And NO.... we haven't got diving boards in our pool!! Love a bit of breast stroke....in the pool!!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,75,0,0,,,NULL,0,0,1,1/10/11 12:46,,,,0
2.41E+16,@ewazag @FienaRahim Faizal Tahir trying too hard,web,214066953,,2.41E+16,120071012,ewazag,NULL,,,,0,0,0,,,NULL,0,0,2,1/9/11 16:28,,,,0
2.41E+16,walaupun nama mu mcm mat rempit...Steady bellack!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,1/9/11 16:10,,,,0
2.41E+16,Mat rempit Bellack ni bole menang....#ajl25,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,1/9/11 16:00,,,,0
2.41E+16,#ajl25 emcees kayu!baik amik jozan kalau mcm ni...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,1/9/11 15:46,,,,0
2.41E+16,Faizal tahir mcm MJ wannabee #ajl25,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,1/9/11 15:34,,,,0
2.40E+16,@khalilahzag @ewazag @emazag lama x swimming babe,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.40E+16,180253537,ila_zag,NULL,,,,0,0,0,,,NULL,0,0,2,1/9/11 7:35,,,,0
2.37E+16,@khalilahzag itu masa 2nd stop tadi dkt sg dua...la ni tgh dkt kapitan perda for our minum petang...,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.36E+16,180253537,ila_zag,NULL,,,,0,0,0,,,NULL,0,0,0,1/8/11 11:42,,,,0
2.30E+16,Happy birthday @dillazag! baru bukak twitter. Enjoys,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,1,1/6/11 13:57,,,,0
2.15E+16,@azrulx wow! 2011's resolution ka? Fit!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,2.14E+16,26715037,azrulx,NULL,,,,0,0,0,,,NULL,0,0,1,1/2/11 13:27,,,,0
2.11E+16,Happy 2011 people!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,1/1/11 10:20,,,,0
2.07E+16,"We are the champion, no time for laser! Selamat menyambut hari harimau malaya! #harimaumalaya #tanahtumpahdarahku #indonesiacheatlaser","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,3,0,0,12/31/10 6:48,,,,0
2.07E+16,Selamat menyambut hari harimau malaya! #harimaumalaya,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,12/31/10 6:14,,,,0
2.01E+16,"RT @idlan: RT @rioferdy5: Congrats 2 Msia who beat Ind in the Suzuki cup final. I played against Malaysian u23 team 18months ago, quite  ...",web,214066953,,0,0,,NULL,,,,3,0,0,,,NULL,0,0,2,12/29/10 15:17,,,,0
2.01E+16,safee so good.....add on sket...#harimaumalaya #khairul #krajagopal #iheartmalaysia,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,4,0,0,12/29/10 15:06,,,,0
2.01E+16,tahniah tanah tumpah darahku! #harimaumalaya #khairul#krajagopal #iheartmalaysia,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,4,0,0,12/29/10 14:56,,,,0
2.01E+16,steady #khairul,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,12/29/10 14:50,,,,0
2.01E+16,bung mokhtar we need u.....#HarimauMalaya #khairul#indonesiacheatlaser #garudapenyet,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,4,0,0,12/29/10 14:41,,,,0
2.01E+16,hang on #HarimauMalaya #khairul,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,2,0,0,12/29/10 14:33,,,,0
2.01E+16,ini baru betul 1 MALAYSIA#HarimauMalaya! #iheartmalaysia#garudapenyet #khairul,web,214066953,,0,0,,NULL,,,,0,0,0,,,NULL,4,0,0,12/29/10 14:26,,,,0
2.01E+16,GOL!!!!!!! Take that #indonesiacheatlaser #harimaumalaya #malaysiaboleh,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,3,0,0,12/29/10 14:14,,,,0
2.01E+16,"Waduh,sungguh mangkuk hayun #indonesiacheatlaser, elok aja dijadikan bibik2 dan pekerja kontrak buat gazebo di rumahku. Endon is a big joke!","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,12/29/10 14:08,,,,0
2.01E+16,Endon mmg penipu #indonesiacheatlaser,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,1,0,0,12/29/10 13:55,,,,0
2.01E+16,Ganyang endon! #HarimauMalaya #LoveMalaysia #MalaysiaBoleh,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,3,0,0,12/29/10 10:42,,,,0
2.00E+16,ganyang endon!,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,12/29/10 10:14,,,,0
1.92E+16,"Best game ever..well done boys! To my endon neighbour, stop being a bad loser..","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,12/27/10 3:45,,,,0
1.83E+16,@khalilahzag @kiminusplusra I'm no longer nescafe ais person. Mineral water shj.,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,1.81E+16,180253537,ila_zag,NULL,,,,0,0,0,,,NULL,0,0,1,12/24/10 12:49,,,,0
1.82E+16,"malaysian, jom tgk bola std dkt bkt jalil malaysia ganyang indon this sunday 8pm.","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,0,0,,NULL,,,,0,0,0,,,NULL,0,0,0,12/24/10 6:19,,,,0
1.80E+16,@dillazag @ziezizag @khalilahzag @ewazag @emazag @kiminusplusra oK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",214066953,,1.79E+16,29970575,dillazag,NULL,,,,0,0,0,,,NULL,0,0,5,12/23/10 15:47,,,,0
