user_id,label,count_tweets,count_words,count_truncated,count_in_reply_to_status_id,count_in_reply_to_user_id,count_in_reply_to_screen_name,count_retweeted_status_id,count_place,sum_retweet_count,sum_reply_count,sum_favorite_count,count_favorited,count_retweeted,possibly_sensitive,sum_num_hastags,sum_num_urls,sum_num_mentions,max_created_at,min_created
616300113,fake_followers,63,546,0,0,0,0,63,0,1,2,1,0,0,63,17,0,0,2013-05-16T23:47:41,2012-06-24T13:17:37
616308033,fake_followers,63,704,0,0,0,0,63,0,1818,2,2,0,0,62,7,1,1,2013-05-15T16:57:04,2012-06-28T05:31:09
616901659,fake_followers,63,655,0,0,0,0,63,0,4190,2,4,0,0,61,5,2,1,2013-04-02T23:22:51,2012-07-04T17:23:55
617688070,fake_followers,63,704,0,0,0,0,63,0,709,4,0,0,0,62,12,1,1,2013-04-03T19:57:46,2012-06-26T06:54:33
618752804,fake_followers,63,660,0,0,0,0,63,0,9330,3,1,0,0,63,9,0,1,2013-04-04T07:31:40,2012-06-28T08:56:54
465426060,social_spambots_1,1343,20400,0,0,0,0,9,0,3590,0,443,0,0,1309,130,25,9,2014-11-12T18:08:27,2014-05-12T13:50:40
466266821,social_spambots_1,1343,20224,0,0,0,0,9,0,3751,0,721,0,0,1311,121,22,9,2014-11-12T20:54:04,2014-05-15T19:03:17
465417674,social_spambots_1,1343,20405,0,0,0,0,10,0,3404,0,715,0,0,1301,104,37,13,2014-11-12T21:46:03,2014-05-15T16:44:19
616206275,fake_followers,64,734,0,0,0,0,64,0,4190,1,2,0,0,61,13,3,1,2013-05-16T23:54:37,2012-06-26T08:52:19
616206452,fake_followers,64,606,0,0,0,0,64,0,0,2,0,0,0,64,10,0,0,2013-05-16T20:08:07,2012-06-26T21:12:54
616212091,fake_followers,64,691,0,0,0,0,64,0,4192,1,4,0,0,62,6,2,1,2013-05-16T18:23:15,2012-07-01T09:57:39
616218281,fake_followers,64,692,0,0,0,0,64,0,7865,1,2,0,0,63,12,1,2,2013-05-12T15:05:17,2012-06-24T13:18:44
616221593,fake_followers,64,698,0,0,0,0,64,0,4190,5,3,0,0,63,19,1,1,2013-05-16T22:05:45,2012-06-24T13:18:07
616224076,fake_followers,64,771,0,0,0,0,64,0,6762,2,1,0,0,64,12,0,1,2013-05-16T20:24:39,2012-06-24T13:18:28
616225009,fake_followers,64,659,0,0,0,0,64,0,4191,1,2,0,0,63,9,1,1,2013-05-17T00:46:40,2012-06-24T13:18:26
616229068,fake_followers,64,659,0,0,0,0,64,0,7285,3,5,0,0,63,7,1,2,2013-05-15T14:55:29,2012-06-25T07:26:09
616231447,fake_followers,64,535,0,0,0,0,64,0,3095,2,3,0,0,64,13,0,1,2013-05-16T20:50:49,2012-06-24T13:22:01
616287324,fake_followers,64,683,0,0,0,0,64,0,7481,1,4,0,0,62,9,2,2,2013-05-17T01:29:01,2012-06-29T17:37:03
616294011,fake_followers,64,765,0,0,0,0,64,0,4191,1,2,0,0,63,11,1,1,2013-05-15T07:05:26,2012-06-24T13:18:00
616298784,fake_followers,64,716,0,0,0,0,64,0,13374,4,6,0,0,61,14,3,2,2013-05-16T21:28:49,2012-06-24T13:18:07
616298907,fake_followers,64,734,0,0,0,0,64,0,4191,3,2,0,0,63,9,1,1,2013-05-17T01:25:44,2012-06-24T13:16:36
616300149,fake_followers,64,635,0,0,0,0,64,0,6769,3,4,0,0,63,5,1,2,2013-05-17T01:10:41,2012-06-29T17:42:34
616300512,fake_followers,64,654,0,0,0,0,64,0,10435,1,0,0,0,64,17,0,2,2013-05-17T01:10:02,2012-06-27T16:33:46
616302756,fake_followers,64,624,0,0,0,0,64,0,0,1,1,0,0,63,9,1,0,2013-05-17T00:46:18,2012-06-24T13:19:25
616304457,fake_followers,64,684,0,0,0,0,64,0,13185,6,770,0,0,62,10,2,2,2013-05-15T13:48:17,2012-06-24T13:20:12
466432550,social_spambots_1,1344,20472,0,0,0,0,7,0,1455,0,2351,0,0,1311,80,27,9,2014-11-13T06:01:22,2014-04-30T08:27:33
614334671,social_spambots_1,1600,24470,0,0,0,0,6,0,4735,0,2981,0,0,1556,110,35,6,2014-11-12T21:55:09,2014-01-28T22:41:01
559112078,social_spambots_1,2368,35942,0,0,0,0,127,0,20646,0,117,0,0,2239,280,115,157,2014-11-13T06:48:45,2013-03-06T15:38:00
616215302,fake_followers,65,713,0,0,0,0,65,0,4190,2,3,0,0,64,12,1,1,2013-05-16T18:03:10,2012-06-25T22:06:15
616218557,fake_followers,65,814,0,0,0,0,65,0,7865,1,3,0,0,64,12,1,2,2013-05-15T10:47:41,2012-06-25T07:24:19
616219934,fake_followers,65,615,0,0,0,0,65,0,7864,1,3,0,0,64,11,1,2,2013-05-17T01:07:18,2012-07-02T03:25:36
616222397,fake_followers,65,575,0,0,0,0,65,0,9329,1,0,0,0,63,13,2,1,2013-05-16T19:04:25,2012-06-24T13:19:40
616222768,fake_followers,65,744,0,0,0,0,65,0,2071,3,111,0,0,64,11,1,2,2013-05-16T23:44:45,2012-06-24T13:17:54
616223692,fake_followers,65,738,0,0,0,0,65,0,10638,2,14,0,0,59,17,6,17,2013-05-16T21:09:01,2012-06-24T13:19:55
616227574,fake_followers,65,638,0,0,0,0,65,0,4191,1,3,0,0,64,17,1,1,2013-05-15T06:28:29,2012-07-01T00:00:24
616285149,fake_followers,65,639,0,0,0,0,65,0,10950,2,2,0,0,64,12,1,2,2013-05-15T08:47:47,2012-06-24T13:14:15
616287447,fake_followers,65,747,0,0,0,0,65,0,4191,2,3,0,0,64,10,1,1,2013-05-17T01:25:00,2012-06-26T08:52:17
616287621,fake_followers,65,640,0,0,0,0,65,0,4190,2,3,0,0,64,22,1,1,2013-05-16T07:24:35,2012-06-30T01:53:53
616287702,fake_followers,65,644,0,0,0,0,65,0,20279,2,4,0,0,64,15,1,3,2013-05-15T09:28:20,2012-06-24T13:14:53
616300605,fake_followers,65,781,0,0,0,0,65,0,4192,4,3,0,0,64,21,1,1,2013-05-15T11:47:44,2012-07-04T02:51:09
616301001,fake_followers,65,623,0,0,0,0,65,0,6769,5,4,0,0,65,8,0,2,2013-05-16T21:31:07,2012-06-24T13:22:20
538916096,social_spambots_1,1345,20700,0,0,0,0,10,0,3167,0,526,0,0,1306,72,29,18,2014-11-13T06:50:01,2014-05-18T21:35:44
467198289,social_spambots_1,1345,20379,0,0,0,0,9,0,3301,0,422,0,0,1313,90,29,10,2014-11-13T07:51:55,2014-05-15T10:30:45
1638815436,social_spambots_3,1857,30850,0,0,0,0,0,0,7,0,12,0,0,1856,0,1,0,2014-11-13T02:01:28,2014-01-05T19:46:23
616206769,fake_followers,66,693,0,0,0,0,66,0,6760,3,2,0,0,66,8,0,1,2013-05-16T20:48:50,2012-06-24T13:15:22
616212355,fake_followers,66,732,0,0,0,0,66,0,9183,7,4,0,0,65,15,1,1,2013-05-16T20:49:33,2012-06-26T08:51:36
616217345,fake_followers,66,725,0,0,0,0,66,0,13182,2,1446,0,0,63,14,3,5,2013-05-14T23:39:03,2012-06-25T07:23:54
616217867,fake_followers,66,637,0,0,0,0,66,0,4190,7,4,0,0,64,16,2,1,2013-05-16T21:23:54,2012-06-24T13:17:00
616217972,fake_followers,66,677,0,0,0,0,66,0,4190,3,2,0,0,65,13,1,1,2013-05-17T01:06:29,2012-06-25T07:24:42
616218743,fake_followers,66,746,0,0,0,0,66,0,3675,1,1,0,0,65,10,1,1,2013-05-17T00:47:53,2012-06-29T17:42:40
616224925,fake_followers,66,761,0,0,0,0,66,0,25337,5,33,0,0,59,22,7,17,2013-05-17T00:48:30,2012-06-29T17:41:49
616225018,fake_followers,66,787,0,0,0,0,66,0,9644,2,2,0,0,63,14,3,6,2013-05-15T15:29:27,2012-06-24T13:18:40
616305396,fake_followers,66,708,0,0,0,0,66,0,3674,4,0,0,0,66,5,0,1,2013-05-17T00:55:09,2012-06-24T13:20:10
590916061,fake_followers,66,829,0,0,0,0,66,0,85300,15,153,0,0,11,34,56,68,2013-05-09T07:13:33,2012-10-12T09:11:50
79015296,fake_followers,67,883,0,0,0,0,67,0,123208,31,211,0,0,14,16,53,68,2013-05-08T08:24:53,2009-10-02T09:48:01
616206149,fake_followers,67,705,0,0,0,0,67,0,4190,1,2,0,0,65,14,2,1,2013-05-16T22:24:50,2012-06-24T13:14:52
616217762,fake_followers,67,814,0,0,0,0,67,0,7864,4,3,0,0,66,7,1,2,2013-05-15T16:09:30,2012-06-24T13:18:15
616221151,fake_followers,67,680,0,0,0,0,67,0,14929,4,3,0,0,65,20,2,2,2013-05-16T20:07:31,2012-06-25T07:23:45
616222831,fake_followers,67,748,0,0,0,0,67,0,14928,3,4,0,0,64,5,3,2,2013-05-16T19:44:43,2012-06-24T13:17:20
616224547,fake_followers,67,768,0,0,0,0,67,0,0,4,1,0,0,66,13,1,0,2013-05-16T20:23:52,2012-06-24T13:17:58
616224637,fake_followers,67,723,0,0,0,0,67,0,7864,4,2,0,0,64,11,3,2,2013-05-16T23:25:33,2012-06-24T13:21:19
616226596,fake_followers,67,735,0,0,0,0,67,0,3675,3,1,0,0,66,11,1,1,2013-05-17T00:45:46,2012-06-24T13:18:49
616227250,fake_followers,67,702,0,0,0,0,67,0,1,3,2,0,0,67,11,0,0,2013-05-15T11:27:09,2012-07-02T18:30:10
616235338,fake_followers,67,655,0,0,0,0,67,0,7866,4,2,0,0,66,15,1,2,2013-05-17T00:59:41,2012-06-26T08:53:40
616285401,fake_followers,67,662,0,0,0,0,67,0,5631,9,55,0,0,61,26,7,6,2013-05-16T19:21:59,2012-06-29T17:37:10
616299930,fake_followers,67,734,0,0,0,0,67,0,7865,1,2,0,0,66,6,1,2,2013-05-16T18:11:36,2012-07-02T03:25:40
617746912,fake_followers,67,528,0,0,0,0,67,0,1,2,0,0,0,67,11,0,0,2013-05-15T02:27:22,2012-06-30T05:23:20
618886449,fake_followers,67,731,0,0,0,0,67,0,9129,4,771,0,0,64,18,3,2,2013-04-22T18:35:18,2012-06-30T21:54:30
2236528326,social_spambots_3,323,5180,0,0,0,0,0,0,1,0,7,0,0,323,24,0,0,2014-05-31T01:34:28,2013-12-08T21:16:29
616205288,fake_followers,68,640,0,0,0,0,68,0,10950,1,3,0,0,67,8,1,2,2013-05-15T11:28:43,2012-06-24T13:15:06
616211704,fake_followers,68,721,0,0,0,0,68,0,23640,5,31,0,0,66,14,2,3,2013-05-16T22:31:22,2012-06-26T08:52:48
616220864,fake_followers,68,751,0,0,0,0,68,0,7285,6,5,0,0,67,17,1,2,2013-05-16T21:24:49,2012-06-24T13:18:57
616224049,fake_followers,68,673,0,0,0,0,68,0,3675,3,0,0,0,68,19,0,1,2013-05-15T00:21:10,2012-06-25T07:24:14
616299078,fake_followers,68,665,0,0,0,0,68,0,4190,4,2,0,0,67,13,1,1,2013-05-16T19:45:48,2012-06-28T09:46:32
616300803,fake_followers,68,662,0,0,0,0,68,0,4192,1,2,0,0,67,15,1,1,2013-05-15T14:48:54,2012-06-28T05:29:31
616301361,fake_followers,68,691,0,0,0,0,68,0,1,2,1,0,0,68,15,0,0,2013-05-17T01:25:13,2012-06-24T13:19:43
102336226,fake_followers,68,517,0,0,0,0,68,0,0,0,0,0,0,59,59,9,59,2013-04-09T20:22:46,2010-12-24T04:37:09
348489687,fake_followers,69,857,0,0,0,0,69,0,137206,46,292,0,0,8,48,63,69,2013-05-07T19:23:47,2012-11-05T04:18:49
616206626,fake_followers,69,735,0,0,0,0,69,0,14457,2,26,0,0,68,9,1,2,2013-05-15T06:03:15,2012-06-24T13:16:12
616218776,fake_followers,69,810,0,0,0,0,69,0,10237,2,4,0,0,67,7,2,2,2013-05-16T21:04:40,2012-06-24T13:18:41
616222843,fake_followers,69,756,0,0,0,0,69,0,4190,4,3,0,0,66,14,3,1,2013-05-17T01:26:02,2012-06-25T07:23:53
616224125,fake_followers,69,671,0,0,0,0,69,0,3674,1,1,0,0,69,8,0,1,2013-05-16T18:10:34,2012-06-27T16:35:29
616225051,fake_followers,69,799,0,0,0,0,69,0,4190,3,3,0,0,68,12,1,1,2013-05-15T11:27:28,2012-06-24T13:18:43
616225900,fake_followers,69,734,0,0,0,0,69,0,1930,4,0,0,0,67,10,2,3,2013-05-15T15:49:50,2012-06-24T13:19:31
616284135,fake_followers,69,701,0,0,0,0,69,0,4190,3,3,0,0,66,10,3,1,2013-05-16T19:43:34,2012-06-26T21:11:50
616297983,fake_followers,69,744,0,0,0,0,69,0,4192,1,3,0,0,67,16,2,1,2013-05-17T01:05:58,2012-06-24T13:19:07
616300602,fake_followers,69,719,0,0,0,0,69,0,7866,2,3,0,0,67,13,2,2,2013-05-15T09:11:18,2012-06-28T05:31:27
128595293,fake_followers,70,719,0,0,0,0,70,0,93337,19,105,0,0,10,57,59,51,2013-05-08T17:04:42,2012-09-22T17:43:34
616206563,fake_followers,70,779,0,0,0,0,70,0,10265,3,25,0,0,68,10,2,1,2013-05-17T00:46:56,2012-06-24T19:32:04
616212964,fake_followers,70,726,0,0,0,0,70,0,1,1,1,0,0,70,15,0,0,2013-05-17T01:27:06,2012-06-24T13:14:45
616215005,fake_followers,70,675,0,0,0,0,70,0,8670,3,4,0,0,66,13,4,6,2013-05-15T09:48:12,2012-06-24T13:17:50
616220543,fake_followers,70,785,0,0,0,0,70,0,13373,2,5,0,0,68,10,2,2,2013-05-16T21:24:57,2012-07-06T12:29:41
616223419,fake_followers,70,828,0,0,0,0,70,0,7864,2,3,0,0,68,10,2,2,2013-05-16T21:45:49,2012-06-24T13:18:27
616288341,fake_followers,70,708,0,0,0,0,70,0,10951,6,3,0,0,69,14,1,2,2013-05-16T18:02:55,2012-06-26T08:52:19
616299315,fake_followers,70,753,0,0,0,0,70,0,2,2,1,0,0,70,11,0,0,2013-05-17T00:50:00,2012-06-24T13:17:48
616299699,fake_followers,70,817,0,0,0,0,70,0,12292,8,19,0,0,64,18,6,3,2013-05-15T16:51:02,2012-06-24T19:32:46
616220612,fake_followers,71,714,0,0,0,0,71,0,0,3,1,0,0,70,7,1,0,2013-05-16T20:25:53,2012-06-24T13:19:05
616226164,fake_followers,71,746,0,0,0,0,71,0,13655,5,7,0,0,69,10,2,4,2013-05-17T00:46:22,2012-06-29T17:41:43
616288152,fake_followers,71,698,0,0,0,0,71,0,4191,2,3,0,0,69,13,2,1,2013-05-17T01:26:56,2012-06-24T13:15:20
616897238,fake_followers,71,765,0,0,0,0,71,0,2074,4,1,0,0,68,20,3,1,2013-05-17T01:06:38,2012-06-27T10:28:03
467128761,social_spambots_1,1351,20742,0,0,0,0,12,0,3405,0,528,0,0,1314,100,32,15,2014-11-13T07:30:30,2014-05-16T10:49:38
616218326,fake_followers,72,800,0,0,0,0,72,0,3568,1,0,0,0,69,15,3,4,2013-05-16T20:48:20,2012-06-24T13:18:08
616219193,fake_followers,72,827,0,0,0,0,72,0,10236,4,5,0,0,70,12,2,2,2013-05-17T00:47:02,2012-06-24T13:18:38
616223167,fake_followers,72,809,0,0,0,0,72,0,20623,0,4,0,0,68,13,4,5,2013-05-15T11:29:13,2012-06-24T13:18:10
616297401,fake_followers,72,836,0,0,0,0,72,0,4190,4,4,0,0,71,12,1,1,2013-05-17T01:28:23,2012-06-24T13:15:11
616297419,fake_followers,72,765,0,0,0,0,72,0,13373,4,6,0,0,70,19,2,2,2013-05-16T18:03:26,2012-06-24T13:15:44
616302717,fake_followers,72,780,0,0,0,0,72,0,7864,2,3,0,0,71,11,1,2,2013-05-15T12:32:27,2012-06-24T13:18:49
414022154,fake_followers,72,412,0,0,0,0,72,0,33728,73,6615,0,0,1,0,71,1,2013-05-08T00:25:19,2012-10-08T10:38:03
466446249,social_spambots_1,1352,20957,0,0,0,0,9,0,3845,0,981,0,0,1320,102,31,13,2014-11-12T22:45:18,2014-05-15T17:20:23
616299435,fake_followers,73,798,0,0,0,0,73,0,12806,2,3,0,0,72,16,1,2,2013-05-16T21:05:32,2012-06-24T13:17:44
616300029,fake_followers,73,823,0,0,0,0,73,0,4191,1,5,0,0,71,10,2,1,2013-05-16T21:03:29,2012-06-24T13:18:41
616221752,fake_followers,74,696,0,0,0,0,74,0,12222,6,2,0,0,69,15,5,7,2013-05-17T00:46:36,2012-06-24T13:18:58
616300071,fake_followers,74,711,0,0,0,0,74,0,4191,3,4,0,0,73,11,1,1,2013-05-16T20:48:36,2012-07-04T02:52:35
466455126,social_spambots_1,1354,20857,0,0,0,0,7,0,3167,0,763,0,0,1319,109,21,9,2014-11-12T18:59:30,2014-05-16T10:12:36
475549626,fake_followers,75,1079,0,0,0,0,75,0,761683,111,135404,0,0,11,10,64,26,2012-12-24T18:10:49,2012-01-27T05:34:03
616219148,fake_followers,75,716,0,0,0,0,75,0,3674,1,1,0,0,71,11,4,1,2013-05-16T18:42:40,2012-06-24T13:20:27
616299501,fake_followers,75,833,0,0,0,0,75,0,2845,6,4,0,0,75,11,0,2,2013-05-17T01:08:41,2012-06-24T13:18:17
616312242,fake_followers,75,762,0,0,0,0,75,0,7755,4,11,0,0,74,14,1,3,2013-05-16T23:54:33,2012-06-24T19:35:19
465418810,social_spambots_1,1355,20572,0,0,0,0,7,0,1007,0,1285,0,0,1321,122,26,12,2014-11-12T18:33:48,2014-05-06T09:11:55
539259954,social_spambots_1,1355,20549,0,0,0,0,2,0,579,0,878,0,0,1323,82,29,4,2014-11-13T09:16:22,2014-05-07T12:43:02
466386773,social_spambots_1,1355,20783,0,0,0,0,12,0,3938,0,672,0,0,1301,143,44,13,2014-11-12T19:24:01,2014-05-08T09:40:25
616300671,fake_followers,76,736,0,0,0,0,76,0,0,3,2,0,0,76,7,0,0,2013-05-16T22:45:12,2012-06-24T13:17:45
466330859,social_spambots_1,1356,20189,0,0,0,0,9,0,1617,0,456,0,0,1316,131,29,13,2014-11-12T16:44:17,2014-05-27T09:44:13
468042651,social_spambots_1,1356,20899,0,0,0,0,4,0,1391,0,729,0,0,1314,113,33,5,2014-11-13T08:25:16,2014-05-07T17:38:59
467146209,social_spambots_1,1356,20749,0,0,0,0,8,0,3550,0,558,0,0,1322,126,27,8,2014-11-12T16:09:59,2014-05-12T09:10:25
467111532,social_spambots_1,1356,20592,0,0,0,0,11,0,3871,0,486,0,0,1313,124,34,13,2014-11-13T06:35:42,2014-05-15T16:53:12
467066531,social_spambots_1,1612,24791,0,0,0,0,7,0,5199,0,4842,0,0,1567,107,34,8,2014-11-12T18:51:32,2014-02-08T09:29:42
89225998,fake_followers,77,992,0,0,0,0,77,0,141744,42,539,0,0,17,44,61,85,2013-05-08T19:22:37,2011-05-03T16:09:34
616218377,fake_followers,77,736,0,0,0,0,77,0,1163,3,5,0,0,72,10,5,13,2013-05-16T21:25:09,2012-06-24T13:18:19
616304430,fake_followers,77,827,0,0,0,0,77,0,17305,9,897,0,0,73,13,4,10,2013-05-15T15:36:06,2012-06-25T07:26:29
466405088,social_spambots_1,1357,20811,0,0,0,0,8,0,3177,0,883,0,0,1320,79,32,15,2014-11-12T19:56:38,2014-05-16T11:57:18
467083297,social_spambots_1,1357,21101,0,0,0,0,9,0,1296,0,1423,0,0,1322,107,28,9,2014-11-13T07:15:33,2014-05-02T06:59:10
467087717,social_spambots_1,1613,24511,0,0,0,0,4,0,5625,0,6216,0,0,1581,125,27,4,2014-11-13T07:32:09,2014-02-08T12:51:56
859013762,social_spambots_1,2637,45918,0,0,0,0,0,0,1,0,1,0,0,24,39,2614,0,2014-11-13T13:42:33,2012-12-19T01:32:27
616211029,fake_followers,78,820,0,0,0,0,78,0,4192,1,3,0,0,77,14,1,1,2013-05-16T19:22:20,2012-06-24T13:15:18
616222051,fake_followers,78,858,0,0,0,0,78,0,15135,0,197,0,0,73,26,5,10,2013-05-16T18:06:05,2012-06-28T09:45:40
616301619,fake_followers,78,749,0,0,0,0,78,0,12062,5,9,0,0,76,19,2,4,2013-05-16T23:45:00,2012-07-02T18:35:58
467152720,social_spambots_1,1358,21130,0,0,0,0,12,0,3289,0,393,0,0,1320,105,31,14,2014-11-12T18:44:45,2014-05-15T10:10:09
616206311,fake_followers,79,864,0,0,0,0,79,0,4901,165,183,0,0,78,24,1,5,2013-05-17T01:26:58,2012-06-24T13:15:45
616220423,fake_followers,80,825,0,0,0,0,80,0,0,5,1,0,0,80,5,0,0,2013-05-16T22:05:15,2012-06-25T07:24:27
616301049,fake_followers,80,899,0,0,0,0,80,0,9184,2,3,0,0,78,11,2,1,2013-05-15T12:33:50,2012-06-24T13:20:02
466251978,social_spambots_1,1360,20946,0,0,0,0,13,0,4006,0,739,0,0,1324,100,32,23,2014-11-12T09:32:22,2014-05-01T09:58:46
467199549,social_spambots_1,1360,21076,0,0,0,0,3,0,912,0,490,0,0,1334,96,23,3,2014-11-12T22:10:54,2014-05-19T07:04:01
467066534,social_spambots_1,1360,20814,0,0,0,0,9,0,3607,0,255,0,0,1326,111,27,10,2014-11-12T20:21:26,2014-05-10T14:01:41
466282847,social_spambots_1,1360,20465,0,0,0,0,9,0,3810,0,408,0,0,1320,134,28,10,2014-11-12T22:02:24,2014-05-10T10:39:04
467092241,social_spambots_1,1360,20884,0,0,0,0,8,0,3413,0,491,0,0,1321,110,34,8,2014-11-12T21:18:51,2014-05-08T09:29:39
616206464,fake_followers,81,836,0,0,0,0,81,0,11408,2,7,0,0,78,13,3,4,2013-05-16T21:25:25,2012-06-24T13:14:42
616211792,fake_followers,81,795,0,0,0,0,81,0,10971,1,666,0,0,79,18,2,6,2013-05-17T01:07:05,2012-07-07T07:38:38
616217858,fake_followers,81,886,0,0,0,0,81,0,4191,0,3,0,0,79,21,2,1,2013-05-17T00:48:40,2012-06-24T13:16:46
466395997,social_spambots_1,1361,20511,0,0,0,0,11,0,3467,0,616,0,0,1322,101,35,18,2014-11-12T09:57:19,2014-05-15T21:17:39
465367288,social_spambots_1,1361,20314,0,0,0,0,9,0,1785,0,3025,0,0,1327,123,30,12,2014-11-12T19:10:10,2014-05-01T11:18:15
616215454,fake_followers,83,822,0,0,0,0,83,0,17164,7,73,0,0,79,11,4,5,2013-05-15T16:49:47,2012-06-25T22:05:21
616297194,fake_followers,83,991,0,0,0,0,83,0,15391,5,496,0,0,81,13,2,6,2013-05-16T22:08:39,2012-06-25T07:25:54
2429375022,social_spambots_3,1107,18132,0,0,0,0,0,0,4,0,9,0,0,1107,0,0,0,2014-11-13T02:35:15,2014-04-05T21:31:23
616297275,fake_followers,84,885,0,0,0,0,84,0,10950,4,3,0,0,82,12,2,2,2013-05-17T01:06:21,2012-06-24T13:15:52
466428756,social_spambots_1,1364,20910,0,0,0,0,11,0,927,0,1178,0,0,1313,111,39,13,2014-11-12T18:19:59,2014-05-06T17:08:41
554590139,fake_followers,85,640,0,0,0,0,85,0,761679,111,135403,0,0,16,15,69,7,2013-05-01T02:25:00,2012-04-16T13:44:39
466163614,social_spambots_1,1365,20661,0,0,0,0,11,0,3211,0,902,0,0,1322,121,36,15,2014-11-12T21:11:57,2014-05-15T10:00:36
467132777,social_spambots_1,1367,20954,0,0,0,0,11,0,3814,0,437,0,0,1326,131,28,12,2014-11-12T21:42:17,2014-05-10T09:40:13
466339692,social_spambots_1,1368,20358,0,0,0,0,2,0,907,0,1463,0,0,1339,82,25,2,2014-11-11T20:12:06,2014-05-06T09:10:38
616299144,fake_followers,89,920,0,0,0,0,89,0,14928,4,4,0,0,86,14,3,2,2013-05-10T00:00:07,2012-06-24T13:15:49
466469884,social_spambots_1,1369,21151,0,0,0,0,7,0,1019,0,1040,0,0,1337,109,20,10,2014-11-13T07:10:11,2014-05-08T11:02:32
538874527,social_spambots_1,1369,20635,0,0,0,0,6,0,640,0,692,0,0,1334,105,30,9,2014-11-13T09:41:14,2014-05-01T06:09:32
465437206,social_spambots_1,1370,21080,0,0,0,0,2,0,1164,0,2141,0,0,1337,97,28,3,2014-11-12T21:54:27,2014-05-06T06:38:29
467128482,social_spambots_1,1371,21013,0,0,0,0,7,0,1495,0,718,0,0,1336,141,25,12,2014-11-13T07:32:52,2014-05-25T21:28:56
539130256,social_spambots_1,1373,20591,0,0,0,0,10,0,3769,0,575,0,0,1343,115,23,12,2014-11-12T18:36:58,2014-05-08T16:38:36
466438693,social_spambots_1,1373,20756,0,0,0,0,9,0,3425,0,715,0,0,1331,93,37,9,2014-11-12T18:51:43,2014-05-12T12:58:50
468089119,social_spambots_1,1373,20940,0,0,0,0,7,0,1133,0,1580,0,0,1328,124,38,11,2014-11-12T08:30:40,2014-05-09T06:59:33
616299006,fake_followers,94,915,0,0,0,0,94,0,1016,5,1,0,0,94,19,0,2,2013-05-16T23:49:48,2012-06-23T20:11:53
466154098,social_spambots_1,1374,21017,0,0,0,0,8,0,3481,0,316,0,0,1334,124,34,8,2014-11-12T21:32:50,2014-05-12T14:50:01
465323815,social_spambots_1,1374,20929,0,0,0,0,7,0,1637,0,3023,0,0,1347,97,19,13,2014-11-12T11:30:22,2014-05-01T10:42:26
465369276,social_spambots_1,1374,21143,0,0,0,0,8,0,3555,0,535,0,0,1341,120,24,9,2014-11-12T20:51:53,2014-05-08T12:49:19
613564700,social_spambots_1,1630,24748,0,0,0,0,11,0,4921,0,3982,0,0,1580,121,47,13,2014-11-13T11:01:44,2014-01-28T22:00:19
466422005,social_spambots_1,1630,24436,0,0,0,0,4,0,4548,0,6042,0,0,1589,121,40,4,2014-11-12T17:40:53,2014-02-18T07:31:50
467097400,social_spambots_1,1375,21028,0,0,0,0,11,0,3861,0,598,0,0,1338,114,28,13,2014-11-12T11:53:29,2014-05-03T09:40:46
465378983,social_spambots_1,1375,20698,0,0,0,0,6,0,1092,0,1431,0,0,1337,109,31,7,2014-11-12T21:38:55,2014-05-06T08:38:37
465349136,social_spambots_1,1375,20952,0,0,0,0,9,0,3608,0,364,0,0,1340,134,25,10,2014-11-12T13:32:28,2014-05-10T12:21:12
237234251,social_spambots_1,1631,25020,0,0,0,0,10,0,5431,0,4198,0,0,1580,100,46,13,2014-11-11T21:09:32,2014-01-13T19:49:41
616224313,fake_followers,96,973,0,0,0,0,96,0,7088,3,6,0,0,95,19,1,2,2013-05-17T01:05:56,2012-06-24T21:59:44
466378909,social_spambots_1,1632,24528,0,0,0,0,9,0,5544,0,5589,0,0,1584,107,46,9,2014-11-12T21:38:51,2014-02-08T10:51:17
466458490,social_spambots_1,1377,21194,0,0,0,0,6,0,694,0,1001,0,0,1340,69,29,9,2014-11-12T12:34:39,2014-05-06T17:30:33
465399263,social_spambots_1,1378,21123,0,0,0,0,8,0,3596,0,818,0,0,1345,119,26,8,2014-11-12T18:07:13,2014-05-08T09:59:33
615049147,social_spambots_1,1634,24343,0,0,0,0,7,0,4945,0,3721,0,0,1581,108,49,8,2014-11-13T10:50:00,2014-01-29T14:09:47
16119337,fake_followers,355,4021,0,0,0,0,355,0,654633,6,7,0,0,343,355,12,50,2013-01-15T10:06:03,2012-06-29T10:03:39
545308370,social_spambots_1,1379,21359,0,0,0,0,14,0,3652,0,712,0,0,1346,124,24,20,2014-11-12T10:32:22,2014-05-15T16:42:32
465389976,social_spambots_1,1379,20950,0,0,0,0,8,0,723,0,814,0,0,1335,132,37,11,2014-11-12T15:32:12,2014-05-06T06:49:16
2236528682,social_spambots_3,356,5641,0,0,0,0,0,0,1,0,2,0,0,356,26,0,0,2014-05-31T02:35:24,2013-12-08T21:15:31
465372408,social_spambots_1,1380,21174,0,0,0,0,9,0,1002,0,1005,0,0,1340,83,34,10,2014-11-12T11:10:00,2014-05-07T16:38:40
467113033,social_spambots_1,1382,20771,0,0,0,0,11,0,3912,0,375,0,0,1334,144,35,12,2014-11-12T22:23:30,2014-05-10T12:20:36
466158890,social_spambots_1,1382,20849,0,0,0,0,6,0,1111,0,1775,0,0,1350,100,27,10,2014-11-12T18:52:27,2014-05-06T17:09:10
